-1.09966,0.305178,-0.0416271,-1.10979,0.17202,-0.0764343,-1.10966,0.16279,-0.0783453,-1.11046,0.153104,-0.0799602,-1.11083,0.143536,-0.0815072,-1.11085,0.134212,-0.0830268,-1.11059,0.124393,-0.0859829,-1.11023,0.113884,-0.0887266,-1.10907,0.104574,-0.0921982,-1.10626,0.0953004,-0.094878,-1.10169,0.085547,-0.0963834,-1.09349,0.0716859,-0.0979694,-1.05044,0.0492571,-0.0666914,
-1.09754,0.305214,-0.0413991,-1.10895,0.172198,-0.0763517,-1.10891,0.16297,-0.0782731,-1.1098,0.153293,-0.0798986,-1.11026,0.143731,-0.0814561,-1.11038,0.134409,-0.0829862,-1.11021,0.124591,-0.0859535,-1.10995,0.114083,-0.088709,-1.10888,0.104766,-0.0921914,-1.10616,0.0954691,-0.0948826,-1.10168,0.0856743,-0.0964006,-1.09361,0.0717375,-0.098005,-1.05053,0.0493488,-0.0666676,
-1.09557,0.305216,-0.0411772,-1.10816,0.172345,-0.0762732,-1.1082,0.163119,-0.0782047,-1.10918,0.153452,-0.0798406,-1.10973,0.143897,-0.0814085,-1.10992,0.134578,-0.0829487,-1.10984,0.124762,-0.0859267,-1.10968,0.114255,-0.0886938,-1.10869,0.104933,-0.0921866,-1.10605,0.095615,-0.0948884,-1.10166,0.0857825,-0.0964179,-1.09372,0.0717765,-0.098039,-1.05063,0.0494405,-0.0666443,
-1.09369,0.305198,-0.0409515,-1.1074,0.172476,-0.0761968,-1.10752,0.163253,-0.0781387,-1.10858,0.153597,-0.0797854,-1.1092,0.144048,-0.0813642,-1.10948,0.134733,-0.0829149,-1.10948,0.12492,-0.085904,-1.1094,0.114415,-0.088683,-1.1085,0.105089,-0.0921865,-1.10594,0.0957524,-0.094899,-1.10163,0.0858853,-0.0964401,-1.0938,0.0718153,-0.0980777,-1.0507,0.049532,-0.0666207,
-1.09191,0.30516,-0.0407372,-1.10666,0.172589,-0.0761285,-1.10686,0.163369,-0.0780806,-1.10799,0.153723,-0.0797379,-1.10869,0.144181,-0.0813271,-1.10904,0.13487,-0.082888,-1.10912,0.125061,-0.0858878,-1.10912,0.114558,-0.0886783,-1.10829,0.10523,-0.0921918,-1.1058,0.095876,-0.0949143,-1.10157,0.085977,-0.0964657,-1.09385,0.0718475,-0.098118,-1.05075,0.0496061,-0.0666037,
-1.09021,0.305099,-0.0405251,-1.10594,0.172682,-0.0760697,-1.1062,0.163466,-0.0780323,-1.1074,0.153831,-0.0797007,-1.10817,0.144296,-0.0813009,-1.10859,0.13499,-0.0828725,-1.10875,0.125185,-0.0858836,-1.10882,0.114686,-0.0886861,-1.10806,0.105355,-0.0922102,-1.10564,0.0959864,-0.0949431,-1.10149,0.0860579,-0.0965054,-1.09388,0.0718734,-0.098173,-1.05079,0.0496726,-0.0666018,
-1.08855,0.305023,-0.0403275,-1.10522,0.17276,-0.0760153,-1.10555,0.163549,-0.0779877,-1.10682,0.153924,-0.0796667,-1.10766,0.144397,-0.0812771,-1.10814,0.135095,-0.0828587,-1.10837,0.125295,-0.0858803,-1.10852,0.1148,-0.0886939,-1.10782,0.105468,-0.0922279,-1.10547,0.0960849,-0.0949705,-1.10139,0.0861285,-0.0965428,-1.09388,0.0718917,-0.0982246,-1.05081,0.0497295,-0.0666088,
-1.08692,0.304938,-0.0401525,-1.1045,0.17283,-0.0759809,-1.10489,0.163623,-0.077963,-1.10623,0.154009,-0.0796521,-1.10713,0.144489,-0.0812727,-1.10768,0.135193,-0.082864,-1.10797,0.125398,-0.0858959,-1.1082,0.114906,-0.0887205,-1.10756,0.105574,-0.0922641,-1.10528,0.0961778,-0.0950162,-1.10126,0.0861952,-0.0965983,-1.09385,0.0719088,-0.0982939,-1.05081,0.0497732,-0.0666238,
-1.08532,0.304836,-0.0399955,-1.10378,0.172883,-0.0759539,-1.10423,0.163681,-0.0779451,-1.10563,0.154077,-0.0796437,-1.1066,0.144566,-0.0812736,-1.10721,0.135275,-0.0828742,-1.10757,0.125485,-0.0859157,-1.10786,0.114998,-0.0887507,-1.10729,0.105665,-0.0923036,-1.10507,0.0962567,-0.0950652,-1.10111,0.0862492,-0.0966575,-1.0938,0.0719156,-0.0983677,-1.0508,0.0498046,-0.0666503,
-1.08373,0.30472,-0.039868,-1.10305,0.172923,-0.0759401,-1.10357,0.163725,-0.0779395,-1.10503,0.154133,-0.0796464,-1.10606,0.144629,-0.0812846,-1.10673,0.135344,-0.0828934,-1.10715,0.125559,-0.0859437,-1.10752,0.115077,-0.0887881,-1.10701,0.105744,-0.0923496,-1.10485,0.0963239,-0.0951204,-1.10096,0.0862924,-0.096723,-1.09374,0.071913,-0.0984484,-1.05077,0.0498316,-0.0666895,
-1.08213,0.304596,-0.0397807,-1.10232,0.172955,-0.0759519,-1.10289,0.163763,-0.0779586,-1.10441,0.154181,-0.0796726,-1.10551,0.144686,-0.0813181,-1.10624,0.135406,-0.0829341,-1.10672,0.125627,-0.0859921,-1.10716,0.11515,-0.0888449,-1.10671,0.105816,-0.0924141,-1.10461,0.0963846,-0.0951931,-1.10079,0.0863296,-0.096805,-1.09366,0.0719055,-0.0985444,-1.05073,0.0498429,-0.0667422,
-1.08052,0.304458,-0.0397145,-1.10157,0.172977,-0.0759761,-1.1022,0.16379,-0.0779896,-1.10379,0.15422,-0.0797102,-1.10494,0.144733,-0.0813625,-1.10573,0.13546,-0.0829853,-1.10628,0.125686,-0.0860508,-1.10678,0.115214,-0.0889115,-1.1064,0.105881,-0.0924884,-1.10436,0.0964384,-0.0952764,-1.1006,0.0863605,-0.0968989,-1.09357,0.0718928,-0.0986547,-1.05067,0.0498499,-0.0668071,
-1.07889,0.30431,-0.0396844,-1.10081,0.172991,-0.0760195,-1.1015,0.16381,-0.0780389,-1.10315,0.154251,-0.0797648,-1.10437,0.144773,-0.0814227,-1.10522,0.135506,-0.0830513,-1.10583,0.125738,-0.086123,-1.1064,0.115272,-0.0889906,-1.10608,0.105939,-0.0925743,-1.10411,0.0964854,-0.0953705,-1.10041,0.0863848,-0.0970032,-1.09347,0.0718736,-0.0987749,-1.05062,0.0498463,-0.0668855,
-1.07723,0.30415,-0.0396972,-1.10002,0.172998,-0.0760926,-1.10078,0.163823,-0.0781169,-1.10249,0.154276,-0.0798472,-1.10377,0.144807,-0.0815097,-1.10468,0.135547,-0.0831432,-1.10536,0.125785,-0.0862203,-1.106,0.115324,-0.0890937,-1.10574,0.105991,-0.0926833,-1.10383,0.0965269,-0.095487,-1.10021,0.0864038,-0.0971291,-1.09336,0.0718491,-0.0989156,-1.05055,0.0498353,-0.0669844,
-1.07553,0.303971,-0.0397326,-1.09922,0.172993,-0.0761867,-1.10003,0.163824,-0.078216,-1.10181,0.15429,-0.0799505,-1.10316,0.14483,-0.0816176,-1.10413,0.135577,-0.0832559,-1.10488,0.125822,-0.0863384,-1.10559,0.115367,-0.0892177,-1.10539,0.106035,-0.0928134,-1.10354,0.0965605,-0.0956248,-1.09999,0.086415,-0.0972767,-1.09324,0.0718172,-0.0990791,-1.05047,0.0498209,-0.0670928,
-1.07378,0.303783,-0.0398001,-1.09839,0.172989,-0.0763032,-1.09927,0.163827,-0.0783369,-1.10111,0.154306,-0.0800749,-1.10252,0.144856,-0.081746,-1.10356,0.135611,-0.0833886,-1.10438,0.125863,-0.0864759,-1.10516,0.115415,-0.0893605,-1.10503,0.106084,-0.0929619,-1.10325,0.0965988,-0.0957811,-1.09977,0.0864306,-0.0974433,-1.09312,0.071789,-0.0992623,-1.05038,0.0497971,-0.0672225,
-1.07199,0.303584,-0.0398942,-1.09754,0.172981,-0.0764367,-1.09848,0.163826,-0.0784742,-1.10039,0.154319,-0.080215,-1.10187,0.144881,-0.0818894,-1.10297,0.135644,-0.0835357,-1.10386,0.125903,-0.0866272,-1.10472,0.115462,-0.0895163,-1.10466,0.106132,-0.0931228,-1.10294,0.0966367,-0.0959492,-1.09953,0.0864457,-0.097621,-1.09298,0.0717597,-0.0994559,-1.0503,0.0497764,-0.0673608,
-1.07012,0.303372,-0.0400082,-1.09665,0.172978,-0.0765963,-1.09766,0.163832,-0.0786381,-1.09964,0.154339,-0.0803821,-1.10119,0.144913,-0.0820603,-1.10236,0.135685,-0.0837107,-1.10332,0.125952,-0.086807,-1.10426,0.11552,-0.0897013,-1.10427,0.106192,-0.0933135,-1.10263,0.0966863,-0.0961478,-1.09929,0.0864722,-0.0978301,-1.09285,0.0717408,-0.0996822,-1.05021,0.0497525,-0.0675144,
-1.06818,0.303154,-0.0401488,-1.09573,0.172981,-0.0767719,-1.09681,0.163843,-0.0788172,-1.09886,0.154367,-0.0805638,-1.10048,0.144953,-0.082245,-1.10173,0.135735,-0.0838987,-1.10276,0.126012,-0.0869989,-1.10378,0.115588,-0.0898975,-1.10387,0.106263,-0.0935146,-1.1023,0.0967463,-0.0963561,-1.09904,0.0865084,-0.0980481,-1.09271,0.0717305,-0.0999163,-1.05013,0.049732,-0.0676801,
-1.06616,0.302928,-0.0402913,-1.09478,0.172998,-0.0769582,-1.09593,0.163871,-0.0790078,-1.09806,0.154412,-0.0807574,-1.09976,0.145012,-0.0824423,-1.10107,0.135805,-0.0841002,-1.10219,0.126092,-0.0872051,-1.1033,0.115678,-0.090109,-1.10346,0.106356,-0.093732,-1.10197,0.0968298,-0.0965819,-1.09879,0.086568,-0.0982852,-1.09259,0.0717424,-0.100172,-1.05005,0.0497248,-0.0678537,
-1.06405,0.302702,-0.0404507,-1.09378,0.173033,-0.0771571,-1.09501,0.163917,-0.0792107,-1.09722,0.154476,-0.0809632,-1.09899,0.145092,-0.0826515,-1.10039,0.135897,-0.0843132,-1.10159,0.126195,-0.0874225,-1.10278,0.115793,-0.0903312,-1.10303,0.106475,-0.0939598,-1.10162,0.0969386,-0.0968176,-1.09853,0.0866522,-0.0985317,-1.09245,0.0717775,-0.100437,-1.04996,0.0497296,-0.0680296,
-1.06183,0.30248,-0.0406244,-1.09273,0.173095,-0.0773682,-1.09405,0.163991,-0.0794256,-1.09634,0.154572,-0.0811807,-1.0982,0.145204,-0.0828723,-1.09967,0.136022,-0.0845376,-1.10096,0.126333,-0.0876511,-1.10225,0.115944,-0.0905644,-1.10258,0.10663,-0.0941981,-1.10126,0.0970836,-0.0970635,-1.09826,0.0867719,-0.098788,-1.09231,0.0718464,-0.10071,-1.0499,0.0497559,-0.0682075,
-1.05951,0.302264,-0.0408078,-1.09163,0.173187,-0.0775817,-1.09304,0.164096,-0.0796423,-1.09542,0.154699,-0.0813995,-1.09736,0.145349,-0.0830937,-1.09892,0.136183,-0.0847621,-1.1003,0.126508,-0.0878792,-1.10169,0.116132,-0.0907964,-1.10211,0.106824,-0.0944348,-1.10088,0.0972673,-0.0973071,-1.09798,0.0869295,-0.099041,-1.09217,0.0719513,-0.100979,-1.04984,0.049807,-0.0683861,
-1.05706,0.302058,-0.0409988,-1.09048,0.173319,-0.0778018,-1.09197,0.164243,-0.0798655,-1.09445,0.154871,-0.0816248,-1.09648,0.145541,-0.0833216,-1.09814,0.136391,-0.084993,-1.09961,0.126731,-0.0881135,-1.10111,0.116371,-0.0910347,-1.10162,0.107069,-0.0946775,-1.10049,0.0975031,-0.0975566,-1.09769,0.0871387,-0.0992998,-1.09202,0.072106,-0.101253,-1.04978,0.0498944,-0.0685554,
-1.05447,0.30187,-0.0412077,-1.08925,0.173496,-0.0780241,-1.09084,0.164437,-0.0800897,-1.09341,0.155091,-0.08185,-1.09555,0.145784,-0.0835482,-1.0973,0.136651,-0.0852213,-1.09888,0.127009,-0.0883441,-1.10048,0.116666,-0.0912676,-1.10109,0.107371,-0.0949137,-1.10006,0.0977951,-0.0977978,-1.09737,0.0874032,-0.0995484,-1.09186,0.0723139,-0.101514,-1.04973,0.0500261,-0.0687185,
-1.05171,0.301701,-0.0414179,-1.08794,0.17373,-0.0782402,-1.08963,0.16469,-0.0803073,-1.09231,0.155373,-0.082068,-1.09455,0.14609,-0.083767,-1.0964,0.136979,-0.0854415,-1.09809,0.127355,-0.0885658,-1.0998,0.117031,-0.0914913,-1.10052,0.107745,-0.09514,-1.0996,0.0981596,-0.0980288,-1.09703,0.0877395,-0.0997863,-1.09169,0.0725914,-0.101764,-1.04969,0.0502124,-0.0688658,
-1.04875,0.30156,-0.0416304,-1.08653,0.174033,-0.0784461,-1.08833,0.165014,-0.0805137,-1.09111,0.15573,-0.0822738,-1.09346,0.146475,-0.0839729,-1.09542,0.137386,-0.0856477,-1.09723,0.127784,-0.0887728,-1.09907,0.117482,-0.0916991,-1.0999,0.108206,-0.0953496,-1.0991,0.0986109,-0.0982421,-1.09665,0.0881617,-0.100006,-1.09149,0.0729526,-0.101994,-1.04963,0.0504672,-0.0689883,
-1.04556,0.301459,-0.0418495,-1.08499,0.174426,-0.0786386,-1.08691,0.165431,-0.0807053,-1.08981,0.156183,-0.0824635,-1.09228,0.146958,-0.084161,-1.09436,0.137895,-0.0858348,-1.09629,0.128317,-0.088959,-1.09826,0.118039,-0.0918846,-1.09922,0.108775,-0.0955352,-1.09854,0.0991712,-0.0984299,-1.09622,0.0886921,-0.100197,-1.09125,0.0734192,-0.102193,-1.04956,0.0508001,-0.0690866,
-1.04211,0.301403,-0.0420456,-1.08331,0.174921,-0.0787968,-1.08534,0.165953,-0.080862,-1.08838,0.156746,-0.0826174,-1.09098,0.147556,-0.0843127,-1.09318,0.138522,-0.0859848,-1.09524,0.128971,-0.0891076,-1.09736,0.118722,-0.0920318,-1.09844,0.109472,-0.0956823,-1.0979,0.0998604,-0.0985792,-1.09573,0.0893511,-0.100351,-1.09097,0.0740126,-0.102356,-1.04946,0.0512467,-0.0691415,
-1.03833,0.30141,-0.0422373,-1.08143,0.175547,-0.0789255,-1.08361,0.16661,-0.0809876,-1.08678,0.157448,-0.0827383,-1.08951,0.148297,-0.0844296,-1.09185,0.139297,-0.0860983,-1.09406,0.129778,-0.0892179,-1.09633,0.11956,-0.0921388,-1.09756,0.110328,-0.0957876,-1.09716,0.100709,-0.0986851,-1.09514,0.0901686,-0.10046,-1.09061,0.0747619,-0.102472,-1.04931,0.0518163,-0.0691618,
-1.03419,0.301499,-0.0424031,-1.07933,0.176332,-0.0790127,-1.08165,0.16743,-0.0810708,-1.08497,0.158319,-0.0828157,-1.08785,0.149212,-0.084502,-1.09033,0.14025,-0.0861664,-1.0927,0.130767,-0.0892818,-1.09513,0.120587,-0.0921984,-1.09651,0.111374,-0.0958447,-1.09627,0.10175,-0.0987426,-1.09442,0.0911796,-0.100521,-1.09014,0.0757034,-0.102539,-1.04907,0.0525405,-0.0691319,
-1.02961,0.301697,-0.0425497,-1.07696,0.177314,-0.0790536,-1.07943,0.168453,-0.0811058,-1.08291,0.1594,-0.082843,-1.08595,0.150344,-0.0845224,-1.08858,0.141425,-0.0861806,-1.09112,0.131983,-0.0892901,-1.09373,0.121846,-0.0922004,-1.09528,0.112658,-0.0958427,-1.0952,0.103031,-0.0987396,-1.09354,0.0924299,-0.10052,-1.08953,0.0768827,-0.102544,-1.04872,0.0534396,-0.0690535,
-1.02454,0.302022,-0.0426817,-1.07425,0.178522,-0.0790473,-1.07689,0.169707,-0.0810914,-1.08053,0.16072,-0.0828185,-1.08374,0.15172,-0.0844886,-1.08655,0.142851,-0.0861384,-1.08926,0.133456,-0.0892394,-1.09207,0.123368,-0.0921409,-1.09379,0.114209,-0.0957768,-1.0939,0.104581,-0.0986702,-1.09243,0.093951,-0.10045,-1.08871,0.0783317,-0.102476,-1.04822,0.0545642,-0.0689161,
-1.01892,0.302511,-0.0427854,-1.07113,0.180004,-0.0789914,-1.07395,0.171242,-0.081026,-1.07778,0.162328,-0.0827414,-1.08117,0.153393,-0.0844008,-1.08415,0.14458,-0.0860407,-1.08706,0.13524,-0.0891319,-1.09007,0.125208,-0.092023,-1.09198,0.116083,-0.0956512,-1.09228,0.106458,-0.0985401,-1.09104,0.0958003,-0.100318,-1.08763,0.0801097,-0.102346,-1.04751,0.0559317,-0.0687329,
-1.01267,0.303191,-0.0428692,-1.06755,0.181798,-0.0788864,-1.07055,0.173097,-0.0809094,-1.07457,0.164265,-0.082611,-1.07816,0.155403,-0.0842574,-1.08133,0.146654,-0.0858853,-1.08444,0.137376,-0.0889642,-1.08767,0.127408,-0.0918423,-1.08978,0.118324,-0.0954604,-1.09029,0.108706,-0.098342,-1.08927,0.0980226,-0.100115,-1.08621,0.0822619,-0.102138,-1.04655,0.0575935,-0.0684974,
